java.util.concurrent.locks.AbstractQueuedSynchronizer.acquire,0.0002
org.apache.kafka.clients.consumer.internals.SubscriptionState$$Lambda$1151/0x0000011f21513c18.<init>,0.0037
org.apache.kafka.clients.consumer.internals.ConsumerCoordinator.maybeUpdateSubscriptionMetadata,0.0000
com.sun.jna.NativeString.<init>,0.0015
java.util.HashMap$KeySpliterator.<init>,0.0000
org.apache.tomcat.util.net.SocketProperties.getTimeoutInterval,0.0000
org.apache.kafka.common.network.Selector.pollSelectionKeys,0.0002
org.apache.kafka.clients.NetworkClient.completeResponses,0.0000
org.apache.kafka.clients.ClusterConnectionStates.connecting,0.0014
java.util.regex.Pattern.curly,0.0011
jdk.internal.misc.Unsafe.getIntVolatile,0.0007
java.util.concurrent.locks.ReentrantLock$Sync.lock,0.0002
java.lang.AbstractStringBuilder.append,0.0286
java.lang.invoke.StringConcatFactory.prepender,0.0050
java.util.concurrent.ConcurrentHashMap.putVal,0.0000
java.lang.AbstractStringBuilder.putStringAt,0.0000
java.lang.StringBuilder.<init>,0.0277
org.springframework.boot.web.servlet.ServletContextInitializerBeans$FilterRegistrationBeanAdapter.createRegistrationBean,0.0000
jdk.internal.misc.Unsafe.getLongVolatile,0.0000
java.lang.Class.getProtectionDomain0,0.0277
org.apache.kafka.common.utils.ConfigUtils.translateDeprecatedConfigs,0.0000
java.util.concurrent.ConcurrentHashMap.removeValueIf,0.0000
java.lang.Object.clone,0.0005
jdk.internal.org.objectweb.asm.MethodWriter.putMethodInfo,0.0000
sun.nio.ch.WEPollSelectorProvider.openSelector,0.0000
java.io.ObjectInputStream$BlockDataInputStream.read,0.0048
org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletConfiguration.dispatcherServlet,0.0000
java.lang.invoke.Invokers$Holder.linkToTargetMethod,0.0021
jdk.internal.misc.Unsafe.putLongVolatile,0.0000
org.apache.kafka.clients.InFlightRequests.hasExpiredRequest,0.0021
org.apache.kafka.clients.consumer.internals.RequestFuture.fireFailure,0.0002
java.util.stream.Sink$ChainedReference.end,0.0002
jdk.internal.loader.NativeLibraries.load,0.0000
java.util.zip.ZipFile$Source.getEntryPos,0.0553
ch.qos.logback.classic.Logger.isDebugEnabled,0.0000
java.util.zip.ZipFile.getEntry,0.0000
java.lang.Object.hashCode,0.0277
org.apache.kafka.common.config.SslConfigs.addClientSslSupport,0.0000
java.util.AbstractList$Itr.next,0.0000
org.apache.kafka.clients.consumer.internals.AbstractCoordinator.pollHeartbeat,0.0102
org.apache.kafka.common.requests.FetchRequest$Builder$$Lambda$1617/0x0000011f215dcee0.<init>,0.0037
java.lang.invoke.MemberName.getMethodOrFieldType,0.0000
java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos,0.0016
org.apache.kafka.common.metrics.stats.SampledStat.current,0.0025
org.springframework.context.expression.StandardBeanExpressionResolver.lambda$evaluate$2,0.0277
java.beans.Introspector.decapitalize,0.0000
org.apache.kafka.clients.consumer.ConsumerRecords.count,0.0001
org.yaml.snakeyaml.parser.ParserImpl.parseNode,0.0277
java.lang.invoke.DirectMethodHandle$Holder.invokeStatic,0.0277
java.lang.Object.notifyAll,0.0000
java.util.AbstractList$SubList.checkForComodification,0.0000
jdk.internal.jimage.ImageStringsReader.unmaskedHashCode,0.0050
sun.nio.ch.Net.accept,0.0000
jdk.internal.misc.Unsafe.getAndAddInt,0.0000
org.springframework.core.ResolvableType.<init>,0.0277
java.lang.ref.Reference.waitForReferencePendingList,0.0000
java.io.WinNTFileSystem.canonicalize0,0.0277
java.util.Properties.getProperty,0.0005
java.util.concurrent.ConcurrentHashMap$Traverser.advance,0.0000
sun.nio.ch.SocketDispatcher.writev0,0.0000
java.lang.ThreadLocal.get,0.0000
java.io.BufferedInputStream.fill,0.0076
java.lang.StringLatin1.lastIndexOf,0.0000
org.apache.kafka.clients.InFlightRequests.nodesWithTimedOutRequests,0.0020
sun.nio.fs.WindowsNativeDispatcher.CreateDirectory0,0.0000
java.lang.Class.getDeclaredMethods,0.0277
java.io.WinNTFileSystem.getBooleanAttributes,0.3344
sun.nio.ch.SocketDispatcher.read0,0.0005
java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run,0.0002
org.springframework.context.event.SimpleApplicationEventMulticaster.multicastEvent,0.0277
com.sun.jna.internal.Cleaner.remove,0.0032
sun.nio.fs.WindowsNativeDispatcher.GetFileInformationByHandle,0.0277
java.lang.Throwable.fillInStackTrace,0.0000
java.util.HashMap$EntrySpliterator.<init>,0.0000
org.springframework.boot.web.servlet.context.ServletWebServerApplicationContextFactory.createContext,0.0277
org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper.getLastRead,0.0000
java.util.HashMap$KeySpliterator.forEachRemaining,0.0005
jdk.proxy2.$Proxy59.PdhEnumObjectItems,0.0007
java.lang.reflect.AnnotatedElement.isAnnotationPresent,0.0000
java.util.stream.AbstractPipeline.evaluate,0.0277
java.util.HashMap.get,0.0000
org.springframework.core.convert.support.GenericConversionService$Converters.addToClassHierarchy,0.0000
org.springframework.boot.context.properties.bind.PropertySourcesPlaceholdersResolver.resolvePlaceholder,0.0000
org.slf4j.helpers.BasicMDCAdapter.<init>,0.0277
java.lang.ClassLoader.defineClass0,0.0677
java.lang.ClassLoader.defineClass1,0.8325
java.util.zip.ZipFile$ZipFileInflaterInputStream.<init>,0.0000
sun.nio.fs.WindowsNativeDispatcher.DeleteFile0,0.0000
jdk.internal.misc.Unsafe.park,0.0049
sun.nio.ch.WEPoll.wait,2.6244
java.lang.Object.wait,0.0000
java.util.regex.Pattern$BnM.optimize,0.0277
java.util.zip.Inflater.inflate,0.0277
org.apache.kafka.clients.NetworkClient.handleDisconnections,0.0000
com.sun.jna.platform.win32.COM.Wbemcli$IWbemLocator.<clinit>,0.0000
org.apache.kafka.clients.consumer.internals.ConsumerCoordinator.rejoinNeededOrPending,0.0000
java.util.stream.ReduceOps$ReduceOp.evaluateSequential,0.0005
jdk.internal.loader.BuiltinClassLoader.loadClassOrNull,0.0007
org.springframework.boot.Banner$Mode.<clinit>,0.0277
com.fasterxml.jackson.databind.ser.BasicSerializerFactory.<clinit>,0.0000
com.sun.jna.platform.win32.WinDef$DWORDByReference.setValue,0.0000
org.apache.kafka.common.network.Selector$IdleExpiryManager.pollExpiredConnection,0.0002
java.lang.invoke.MethodType.hashCode,0.0000
org.apache.kafka.common.network.Selector.completeDelayedChannelClose,0.0000
java.util.regex.Pattern$Curly.match1,0.0001
org.springframework.web.util.pattern.PathPattern.<clinit>,0.0000
org.apache.kafka.clients.consumer.internals.Fetcher.collectFetch,0.0000
org.apache.kafka.common.message.ResponseHeaderData.<init>,0.0000
com.sun.jna.internal.Cleaner.register,0.0000
java.io.RandomAccessFile.seek0,0.0277
jdk.internal.org.objectweb.asm.ClassWriter.<init>,0.0005
org.apache.kafka.common.metrics.Sensor.recordInternal,0.0002
java.lang.Class.isArray,0.0037
org.apache.kafka.common.message.JoinGroupResponseData.memberId,0.0000
java.util.stream.Collectors.toList,0.0000
org.springframework.http.server.DefaultPathContainer.createFromUrlPath,0.0050
java.lang.Class.getEnumConstants,0.0019
org.apache.kafka.clients.NetworkClient.poll,0.0005
org.springframework.beans.factory.support.AbstractBeanFactory.copyRelevantMergedBeanDefinitionCaches,0.0000
org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient$UnsentRequests.nodes,0.0000
java.lang.ref.Reference.refersTo0,0.0000
org.apache.kafka.common.message.DescribeGroupsResponseData.<clinit>,0.0794
com.sun.jna.Native.malloc,0.0031
java.lang.ClassLoader.findBootstrapClass,0.0553
java.util.concurrent.ConcurrentHashMap.get,0.0005
org.apache.kafka.clients.consumer.internals.AbstractCoordinator$HeartbeatThread.hasFailed,0.0002
java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue.finishPoll,0.0061
jdk.internal.reflect.Reflection.getCallerClass,0.0002
org.springframework.boot.env.OriginTrackedYamlLoader.createYaml,0.0277
java.lang.Thread.currentThread,0.0018
java.lang.Class.getDeclaredConstructors0,0.0553
org.apache.kafka.clients.consumer.internals.ConsumerCoordinator.poll,0.0011
java.util.Arrays.equals,0.0007
org.apache.kafka.clients.Metadata.maybeThrowAnyException,0.0000
java.lang.PublicMethods$MethodList.filter,0.0000
org.springframework.util.ReflectionUtils.getUniqueDeclaredMethods,0.0277
java.net.URI.toString,0.0000
java.lang.String.equals,0.0277
org.apache.kafka.clients.ApiVersions.computeMaxUsableProduceMagic,0.0007
org.springframework.boot.context.properties.source.ConfigurationPropertyName$ElementsParser.<init>,0.0277
java.util.HashMap$KeySpliterator.characteristics,0.0004
oshi.hardware.platform.windows.WindowsCentralProcessor.querySystemCpuLoadTicks,0.0008
java.lang.StringLatin1.hashCode,0.0794
sun.nio.ch.SelectorImpl.processDeregisterQueue,0.0007
jdk.internal.misc.Unsafe.allocateInstance,0.0356
java.lang.invoke.MethodHandleNatives.resolve,0.0277
com.sun.jna.Native.setWideString,0.0032
java.io.RandomAccessFile.readBytes,0.2989
org.apache.kafka.clients.consumer.internals.LegacyKafkaConsumer.poll,0.0044
org.apache.kafka.clients.ClusterConnectionStates.nodesWithConnectionSetupTimeout,0.0000
java.util.concurrent.ConcurrentHashMap$BaseIterator.<init>,0.0000
org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.poll,0.0000
org.apache.catalina.startup.Tomcat.createDefaultRealm,0.0000
org.apache.kafka.common.message.ListTransactionsResponseData$TransactionState.<clinit>,0.0005
java.util.Collections$UnmodifiableCollection.contains,0.0000
org.apache.kafka.common.requests.FetchRequest$Builder.addToForgottenTopicMap,0.0000
org.apache.kafka.common.message.ListOffsetsRequestData$ListOffsetsTopic.<clinit>,0.0794
sun.nio.ch.SelectionKeyImpl.translateInterestOps,0.0000
java.util.HashMap$HashMapSpliterator.estimateSize,0.0002
java.util.stream.ReduceOps$3ReducingSink.begin,0.0016
java.util.ArrayList.hashCodeRange,0.0277
java.lang.invoke.LambdaForm$MH/0x0000011f21004400.linkToTargetMethod,0.0007
com.sun.jna.win32.W32APITypeMapper$1.toNative,0.0029
java.util.HashMap.tableSizeFor,0.0000
java.lang.String.charAt,0.0277
java.io.ObjectInputStream.verifySubclass,0.0004
oshi.hardware.platform.windows.WindowsCentralProcessor.queryProcessorCpuLoadTicks,0.0002
org.springframework.boot.context.properties.ConfigurationPropertiesBeanRegistrar.createBeanDefinition,0.0277
org.apache.kafka.clients.ClusterConnectionStates$$Lambda$1188/0x0000011f21575110.<init>,0.0009
jdk.internal.misc.Unsafe.unpark,0.0039
java.util.concurrent.atomic.AtomicBoolean.compareAndSet,0.0000
org.apache.kafka.clients.consumer.internals.FetchCollector.collectFetch,0.0002
sun.nio.ch.Net.poll,12.9930
oshi.util.Memoizer$1.get,0.0005
java.lang.invoke.LambdaFormEditor.lambdaFormEditor,0.0000
jdk.internal.loader.URLClassPath$JarLoader.getResource,0.0000
org.apache.catalina.core.StandardContext.startInternal,0.0000
java.lang.System.nanoTime,0.0078
org.apache.kafka.common.metrics.stats.Meter.record,0.0037
com.sun.management.internal.OperatingSystemImpl.getProcessCpuLoad0,0.4097
org.apache.kafka.clients.consumer.internals.SubscriptionState.hasAutoAssignedPartitions,0.0011
java.security.AccessController.getStackAccessControlContext,0.0031
com.fasterxml.jackson.databind.ObjectMapper.<clinit>,0.0000
java.lang.Class.initClassName,0.0000
org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient$UnsentRequests.clean,0.0000
java.util.ArrayDeque.iterator,0.0000
java.util.HashMap$EntryIterator.<init>,0.0000
org.apache.kafka.clients.consumer.ConsumerRecords.empty,0.0032
java.lang.Long.stringSize,0.0031
sun.rmi.transport.Transport.serviceCall,0.0007
java.util.Spliterator.getExactSizeIfKnown,0.0016
java.util.HashMap.hash,0.0036
java.lang.ref.ReferenceQueue.enqueue,0.0000
java.lang.invoke.VarHandleGuards.guard_LJJ_Z,0.0002
java.lang.StringLatin1.equals,0.0277
java.lang.StackTraceElement.initStackTraceElements,0.0284
java.lang.Class.isAssignableFrom,0.0006
org.apache.kafka.clients.NetworkClient.handleApiVersionsResponse,0.0018
java.lang.String.lastIndexOf,0.0277
com.sun.jna.Native.findSymbol,0.0000
org.springframework.kafka.config.MethodKafkaListenerEndpoint.createMessageListenerInstance,0.0000
org.springframework.boot.context.config.ConfigDataEnvironment.registerBootstrapBinder,0.0277
org.springframework.beans.factory.support.DisposableBeanAdapter.hasApplicableProcessors,0.0000
org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient.failExpiredRequests,0.0002
java.util.Collections.reverse,0.0012
org.apache.kafka.common.requests.FindCoordinatorRequest$Builder.<init>,0.0018
java.lang.StringCoding.hasNegatives,0.0000
org.springframework.boot.context.properties.source.SpringIterableConfigurationPropertySource$Mappings.getConfigurationPropertyNames,0.0277
org.springframework.boot.autoconfigure.kafka.KafkaProperties$Producer.buildProperties,0.0000
com.sun.jna.Function.convertArgument,0.0018
java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue.take,0.0005
org.apache.kafka.clients.consumer.internals.SubscriptionState.lambda$collectPartitions$5,0.0000
java.lang.invoke.ConstantCallSite.dynamicInvoker,0.0277
org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient$UnsentRequests.removeExpiredRequests,0.0000
java.lang.StringLatin1.indexOf,0.0000
org.springframework.boot.autoconfigure.BackgroundPreinitializer$TomcatInitializer.run,0.0000
com.sun.jna.Native.getLong,0.0000
java.lang.String.startsWith,0.0002
sun.net.www.ParseUtil.firstEncodeIndex,0.0277
java.util.stream.AbstractPipeline.copyInto,0.0277
org.springframework.asm.ClassReader.<init>,0.0277
org.apache.kafka.common.network.Selector$$Lambda$1199/0x0000011f215769a8.<init>,0.0000
org.springframework.context.annotation.ConfigurationClassParser.processMemberClasses,0.0277
java.lang.System.currentTimeMillis,0.0000
java.lang.StringLatin1.newString,0.0277
java.util.stream.AbstractPipeline.wrapAndCopyInto,0.0000
java.lang.StringLatin1.indexOfChar,0.0553
org.apache.kafka.common.message.ApiMessageType.<clinit>,0.0794
org.apache.kafka.clients.consumer.internals.AbstractCoordinator.checkAndGetCoordinator,0.0000
java.util.concurrent.TimeUnit.convert,0.0000
java.util.zip.Inflater.inflateBytesBytes,0.1782
java.util.concurrent.ConcurrentLinkedQueue.peek,0.0000
org.springframework.core.task.AsyncTaskExecutor.submitCompletable,0.0000
oshi.driver.windows.perfmon.ProcessorInformation.queryProcessorCounters,0.0062
com.sun.security.sasl.Provider$1.run,0.0000
com.sun.jna.Native.invokeInt,0.0087
sun.nio.ch.SelectorImpl.lockAndDoSelect,0.0005
com.sun.jmx.mbeanserver.Introspector.makeDynamicMBean,0.0000
org.apache.kafka.clients.consumer.internals.SubscriptionState.hasPatternSubscription,0.0000
java.util.stream.Collectors$$Lambda$44/0x0000011f2106d7a0.get,0.0005
java.util.stream.ReferencePipeline.collect,0.0005
com.sun.jna.NativeMappedConverter.getInstance,0.0029
com.sun.jna.platform.win32.PdhUtil.PdhEnumObjectItems,0.0008
org.apache.kafka.common.message.AssignReplicasToDirsResponseData$TopicData.<clinit>,0.0005
java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.compareTo,0.0000
org.apache.kafka.clients.NetworkClient.handleCompletedSends,0.0000
org.springframework.boot.env.EnvironmentPostProcessorsFactory.fromSpringFactories,0.0277
org.springframework.kafka.listener.ContainerProperties.getIdleEventInterval,0.0000
com.fasterxml.jackson.datatype.jsr310.JavaTimeModule.setupModule,0.0000
java.util.stream.AbstractPipeline.<init>,0.0012
org.springframework.core.annotation.AnnotationsScanner.processClass,0.0277
org.springframework.web.context.request.ServletRequestAttributes.<clinit>,0.0050
org.apache.kafka.common.utils.SystemTime.nanoseconds,0.0002
org.apache.kafka.clients.consumer.internals.AbstractCoordinator.coordinatorUnknown,0.0000
